"Date_Time","Date","Time","min_dec","Day_Type","festivo","FasciaAEEG","Total_Power","DIMAT","Refrigeration_unit2","Data_centre","Bar_Ambrogio","Canteen","Rectory","Print_shop","Allocated","Not_allocated","Week_Day","Month","Month_Day","Year","Year_Day","Hour","Minute"
2018-05-12 13:45:00,"2018-05-12","13:45:00",13.75,6,"N","F23",NA,4.8,32.4,39.2,5.6,24.8,9.6,1.6,118,156.8,"Sab","Mag",12,"2018",12,13,45
2018-05-12 14:00:00,"2018-05-12","14:00:00",14,6,"N","F23",NA,4.8,31.2,39.2,4.8,26.8,8.8,2,117.6,145.2,"Sab","Mag",12,"2018",12,14,0
2018-05-12 14:15:00,"2018-05-12","14:15:00",14.25,6,"N","F23",NA,5.2,31.2,37.2,5.2,28,9.2,1.2,117.2,98.8,"Sab","Mag",12,"2018",12,14,15
2018-05-12 14:30:00,"2018-05-12","14:30:00",14.5,6,"N","F23",NA,4.8,22.4,42.4,5.2,28.4,9.2,0,112.4,68.4,"Sab","Mag",12,"2018",12,14,30
2018-05-12 14:45:00,"2018-05-12","14:45:00",14.75,6,"N","F23",NA,5.2,20,36,4.8,30.4,9.6,0.4,106.4,61.6,"Sab","Mag",12,"2018",12,14,45
2018-05-12 15:00:00,"2018-05-12","15:00:00",15,6,"N","F23",NA,4.8,20,42.4,5.6,28.4,9.2,0.4,110.8,57.2,"Sab","Mag",12,"2018",12,15,0
2018-05-12 15:15:00,"2018-05-12","15:15:00",15.25,6,"N","F23",NA,5.2,14,36,4.4,26.4,8.8,0.4,95.2,55.2,"Sab","Mag",12,"2018",12,15,15
2018-05-12 15:30:00,"2018-05-12","15:30:00",15.5,6,"N","F23",NA,4.8,2.4,42,5.6,28.4,8.8,0.4,92.4,58,"Sab","Mag",12,"2018",12,15,30
2018-05-12 15:45:00,"2018-05-12","15:45:00",15.75,6,"N","F23",NA,5.2,2.4,38,5.2,32,9.2,0.4,92.4,59.6,"Sab","Mag",12,"2018",12,15,45
2018-05-12 16:00:00,"2018-05-12","16:00:00",16,6,"N","F23",NA,5.2,2.4,36.4,4.8,28.4,9.2,0.4,86.8,44.8,"Sab","Mag",12,"2018",12,16,0
2018-05-12 16:15:00,"2018-05-12","16:15:00",16.25,6,"N","F23",NA,5.2,2.4,37.6,5.6,21.2,8.8,0,80.8,68,"Sab","Mag",12,"2018",12,16,15
2018-05-12 16:30:00,"2018-05-12","16:30:00",16.5,6,"N","F23",NA,5.2,2.4,37.2,5.2,17.6,9.6,0.4,77.6,69.2,"Sab","Mag",12,"2018",12,16,30
2018-05-12 16:45:00,"2018-05-12","16:45:00",16.75,6,"N","F23",NA,5.2,2.4,35.6,5.2,18,8.8,0.4,75.6,68,"Sab","Mag",12,"2018",12,16,45
2018-05-12 17:00:00,"2018-05-12","17:00:00",17,6,"N","F23",NA,5.6,2.4,38.8,5.2,20.8,8.8,0.4,82,69.6,"Sab","Mag",12,"2018",12,17,0
2018-05-12 17:15:00,"2018-05-12","17:15:00",17.25,6,"N","F23",NA,5.2,2.4,36.4,5.2,21.2,8.8,0.4,79.6,60.4,"Sab","Mag",12,"2018",12,17,15
2018-05-12 17:30:00,"2018-05-12","17:30:00",17.5,6,"N","F23",NA,5.2,2.4,38.4,5.2,16.8,8.8,0.4,77.2,65.2,"Sab","Mag",12,"2018",12,17,30
2018-05-12 17:45:00,"2018-05-12","17:45:00",17.75,6,"N","F23",NA,4.8,2.4,36.4,5.2,18.8,8.8,0.4,76.8,67.2,"Sab","Mag",12,"2018",12,17,45
2018-05-12 18:00:00,"2018-05-12","18:00:00",18,6,"N","F23",NA,4.4,2.4,39.2,5.6,18.8,8.8,0.4,79.6,59.6,"Sab","Mag",12,"2018",12,18,0
2018-05-12 18:15:00,"2018-05-12","18:15:00",18.25,6,"N","F23",NA,4,2,36,6,16.8,8.8,0,73.6,61.2,"Sab","Mag",12,"2018",12,18,15
2018-05-12 18:30:00,"2018-05-12","18:30:00",18.5,6,"N","F23",NA,4.4,2.4,39.2,5.6,22.8,9.2,0.4,84,47.6,"Sab","Mag",12,"2018",12,18,30
2018-05-12 18:45:00,"2018-05-12","18:45:00",18.75,6,"N","F23",NA,4.4,2.4,36.8,4.8,19.6,9.2,0.4,77.6,47.2,"Sab","Mag",12,"2018",12,18,45
2018-05-12 19:00:00,"2018-05-12","19:00:00",19,6,"N","F23",NA,4,2.4,39.6,5.2,17.6,8.8,0.4,78,46,"Sab","Mag",12,"2018",12,19,0
2018-05-12 19:15:00,"2018-05-12","19:15:00",19.25,6,"N","F23",NA,4,2.4,39.6,5.2,20,8.8,0,80,66,"Sab","Mag",12,"2018",12,19,15
2018-05-12 19:30:00,"2018-05-12","19:30:00",19.5,6,"N","F23",NA,4.4,2.4,39.2,5.2,20.8,8.8,0.8,81.6,72.4,"Sab","Mag",12,"2018",12,19,30
2018-05-12 19:45:00,"2018-05-12","19:45:00",19.75,6,"N","F23",NA,4,2.4,36.8,5.2,20,9.2,0.4,78,73.2,"Sab","Mag",12,"2018",12,19,45
2018-05-12 20:00:00,"2018-05-12","20:00:00",20,6,"N","F23",150.4,4,2.4,38,5.6,18.8,9.2,0.4,78.4,72,"Sab","Mag",12,"2018",12,20,0
2018-05-12 20:15:00,"2018-05-12","20:15:00",20.25,6,"N","F23",150,4,2.4,38.8,5.2,18.8,8.8,0,78,72,"Sab","Mag",12,"2018",12,20,15
2018-05-12 20:30:00,"2018-05-12","20:30:00",20.5,6,"N","F23",148.8,4,2.4,35.6,5.2,16.4,9.2,0.4,73.2,75.6,"Sab","Mag",12,"2018",12,20,30
2018-05-12 20:45:00,"2018-05-12","20:45:00",20.75,6,"N","F23",159.6,4,2.4,38.8,5.6,18,10,0.4,79.2,80.4,"Sab","Mag",12,"2018",12,20,45
2018-05-12 21:00:00,"2018-05-12","21:00:00",21,6,"N","F23",157.6,4.4,2.4,36.8,4.4,20,10.4,0.4,78.8,78.8,"Sab","Mag",12,"2018",12,21,0
2018-05-12 21:15:00,"2018-05-12","21:15:00",21.25,6,"N","F23",161.6,4,2.4,37.6,5.6,20.4,9.6,0,79.6,82,"Sab","Mag",12,"2018",12,21,15
2018-05-12 21:30:00,"2018-05-12","21:30:00",21.5,6,"N","F23",158,4,2.4,36.8,4.8,19.6,10,0.8,78.4,79.6,"Sab","Mag",12,"2018",12,21,30
2018-05-12 21:45:00,"2018-05-12","21:45:00",21.75,6,"N","F23",158.4,4,2.4,38,6.4,16.4,9.6,0.4,77.2,81.2,"Sab","Mag",12,"2018",12,21,45
2018-05-12 22:00:00,"2018-05-12","22:00:00",22,6,"N","F23",159.2,4.4,2.4,36.4,5.6,17.2,9.6,0.4,76,83.2,"Sab","Mag",12,"2018",12,22,0
2018-05-12 22:15:00,"2018-05-12","22:15:00",22.25,6,"N","F23",162.4,4,2.4,37.2,5.2,22.8,10,0,81.6,80.8,"Sab","Mag",12,"2018",12,22,15
2018-05-12 22:30:00,"2018-05-12","22:30:00",22.5,6,"N","F23",159.2,4,2.4,37.6,6.4,20,9.6,0.4,80.4,78.8,"Sab","Mag",12,"2018",12,22,30
2018-05-12 22:45:00,"2018-05-12","22:45:00",22.75,6,"N","F23",154,4.4,2.4,36.8,4.8,15.6,9.6,0.4,74,80,"Sab","Mag",12,"2018",12,22,45
2018-05-12 23:00:00,"2018-05-12","23:00:00",23,6,"N","F23",157.2,4,2.4,39.2,5.6,20,10,0.4,81.6,75.6,"Sab","Mag",12,"2018",12,23,0
2018-05-12 23:15:00,"2018-05-12","23:15:00",23.25,6,"N","F23",145.6,4,2.4,36,5.6,17.6,9.2,0,74.8,70.8,"Sab","Mag",12,"2018",12,23,15
2018-05-12 23:30:00,"2018-05-12","23:30:00",23.5,6,"N","F23",146,4.4,2.4,38.8,5.6,19.2,8.8,0.8,80,66,"Sab","Mag",12,"2018",12,23,30
2018-05-12 23:45:00,"2018-05-12","23:45:00",23.75,6,"N","F23",148.8,4,2.4,38.8,5.6,22,8.8,0.4,82,66.8,"Sab","Mag",12,"2018",12,23,45
2018-05-13 00:00:00,"2018-05-13","00:00:00",0,7,"S","F23",139.2,4,2.4,35.6,5.6,17.6,8.4,0,73.6,65.6,"Dom","Mag",13,"2018",13,0,0
2018-05-13 00:15:00,"2018-05-13","00:15:00",0.25,7,"S","F23",148,4.4,2.4,38.8,6,17.2,8.8,0.4,78,70,"Dom","Mag",13,"2018",13,0,15
2018-05-13 00:30:00,"2018-05-13","00:30:00",0.5,7,"S","F23",143.6,4,2.4,36.8,5.6,20,8.8,0.4,78,65.6,"Dom","Mag",13,"2018",13,0,30
2018-05-13 00:45:00,"2018-05-13","00:45:00",0.75,7,"S","F23",138.8,4,2.4,38,4.8,19.6,8.4,0.4,77.6,61.2,"Dom","Mag",13,"2018",13,0,45
2018-05-13 01:00:00,"2018-05-13","01:00:00",1,7,"S","F23",138.8,4,2.4,36.8,4.8,19.6,8.8,0,76.4,62.4,"Dom","Mag",13,"2018",13,1,0
2018-05-13 01:15:00,"2018-05-13","01:15:00",1.25,7,"S","F23",140.8,4.4,2.4,37.2,5.6,18.8,8.8,0.4,77.6,63.2,"Dom","Mag",13,"2018",13,1,15
2018-05-13 01:30:00,"2018-05-13","01:30:00",1.5,7,"S","F23",135.2,4,2.4,37.6,4.4,17.2,8.4,0.8,74.8,60.4,"Dom","Mag",13,"2018",13,1,30
2018-05-13 01:45:00,"2018-05-13","01:45:00",1.75,7,"S","F23",139.2,4,2.4,36.4,5.6,18,9.2,0.4,76,63.2,"Dom","Mag",13,"2018",13,1,45
2018-05-13 02:00:00,"2018-05-13","02:00:00",2,7,"S","F23",141.2,4,2.4,39.2,5.6,18,8.8,0,78,63.2,"Dom","Mag",13,"2018",13,2,0
2018-05-13 02:15:00,"2018-05-13","02:15:00",2.25,7,"S","F23",135.6,4.4,2.4,36,5.2,20,8.4,0.4,76.8,58.8,"Dom","Mag",13,"2018",13,2,15
2018-05-13 02:30:00,"2018-05-13","02:30:00",2.5,7,"S","F23",141.6,4,2.4,38.8,4.8,21.2,8.4,0.4,80,61.6,"Dom","Mag",13,"2018",13,2,30
2018-05-13 02:45:00,"2018-05-13","02:45:00",2.75,7,"S","F23",136.8,4,2.4,36.8,5.2,18.8,8.8,0.4,76.4,60.4,"Dom","Mag",13,"2018",13,2,45
2018-05-13 03:00:00,"2018-05-13","03:00:00",3,7,"S","F23",136.8,4,2.4,36.4,5.6,16.8,8.4,0,73.6,63.2,"Dom","Mag",13,"2018",13,3,0
2018-05-13 03:15:00,"2018-05-13","03:15:00",3.25,7,"S","F23",138,4,2.4,38.4,4.8,18.4,8.8,0.4,77.2,60.8,"Dom","Mag",13,"2018",13,3,15
2018-05-13 03:30:00,"2018-05-13","03:30:00",3.5,7,"S","F23",139.2,4.4,2.4,36.8,5.2,19.6,8.8,0.8,78,61.2,"Dom","Mag",13,"2018",13,3,30
2018-05-13 03:45:00,"2018-05-13","03:45:00",3.75,7,"S","F23",137.2,4,2.4,38,5.2,17.2,8.8,0.4,76,61.2,"Dom","Mag",13,"2018",13,3,45
2018-05-13 04:00:00,"2018-05-13","04:00:00",4,7,"S","F23",140,4,2.4,38.8,4.8,18.8,8.8,0,77.6,62.4,"Dom","Mag",13,"2018",13,4,0
2018-05-13 04:15:00,"2018-05-13","04:15:00",4.25,7,"S","F23",137.2,4,2.4,38,5.2,17.2,8.4,0.4,75.6,61.6,"Dom","Mag",13,"2018",13,4,15
2018-05-13 04:30:00,"2018-05-13","04:30:00",4.5,7,"S","F23",133.6,4,2.4,36.4,4.4,17.6,8.8,0.4,74,59.6,"Dom","Mag",13,"2018",13,4,30
2018-05-13 04:45:00,"2018-05-13","04:45:00",4.75,7,"S","F23",145.6,4.4,2.4,39.2,6,20,8.8,0.4,81.2,64.4,"Dom","Mag",13,"2018",13,4,45
2018-05-13 05:00:00,"2018-05-13","05:00:00",5,7,"S","F23",136.4,4,2.4,35.6,5.2,18.8,8.8,0,74.8,61.6,"Dom","Mag",13,"2018",13,5,0
2018-05-13 05:15:00,"2018-05-13","05:15:00",5.25,7,"S","F23",144,4,2.4,38.8,4.8,18.4,8.4,0.4,77.2,66.8,"Dom","Mag",13,"2018",13,5,15
2018-05-13 05:30:00,"2018-05-13","05:30:00",5.5,7,"S","F23",152,4.4,2.4,36.8,5.6,19.6,8.4,0.8,78,74,"Dom","Mag",13,"2018",13,5,30
2018-05-13 05:45:00,"2018-05-13","05:45:00",5.75,7,"S","F23",144,4,2.4,36,5.2,16.8,8.8,0.4,73.6,70.4,"Dom","Mag",13,"2018",13,5,45
2018-05-13 06:00:00,"2018-05-13","06:00:00",6,7,"S","F23",152.8,4,2.8,38.8,4.8,21.2,8.8,0,80.4,72.4,"Dom","Mag",13,"2018",13,6,0
2018-05-13 06:15:00,"2018-05-13","06:15:00",6.25,7,"S","F23",150,4.4,2.4,36.4,6,21.6,9.2,0.4,80.4,69.6,"Dom","Mag",13,"2018",13,6,15
2018-05-13 06:30:00,"2018-05-13","06:30:00",6.5,7,"S","F23",139.6,4,2.4,38,4.4,18,8,0.4,75.2,64.4,"Dom","Mag",13,"2018",13,6,30
2018-05-13 06:45:00,"2018-05-13","06:45:00",6.75,7,"S","F23",144,4,2.4,36.8,5.6,20,8,0.4,77.2,66.8,"Dom","Mag",13,"2018",13,6,45
2018-05-13 07:00:00,"2018-05-13","07:00:00",7,7,"S","F23",142,4,2.4,37.2,5.6,18.8,7.6,0,75.6,66.4,"Dom","Mag",13,"2018",13,7,0
2018-05-13 07:15:00,"2018-05-13","07:15:00",7.25,7,"S","F23",142,4,2.4,37.2,4.8,22.4,8,0.4,79.2,62.8,"Dom","Mag",13,"2018",13,7,15
2018-05-13 07:30:00,"2018-05-13","07:30:00",7.5,7,"S","F23",147.2,4.4,2.4,36.8,5.2,21.2,8,0.4,78.4,68.8,"Dom","Mag",13,"2018",13,7,30
2018-05-13 07:45:00,"2018-05-13","07:45:00",7.75,7,"S","F23",148,4,2.4,38.4,6.4,17.6,8,0.8,77.6,70.4,"Dom","Mag",13,"2018",13,7,45
2018-05-13 08:00:00,"2018-05-13","08:00:00",8,7,"S","F23",136.8,4,2.4,35.6,4.8,16.8,8,0,71.6,65.2,"Dom","Mag",13,"2018",13,8,0
2018-05-13 08:15:00,"2018-05-13","08:15:00",8.25,7,"S","F23",143.2,4.4,2.4,36.8,5.2,17.2,8,0.4,74.4,68.8,"Dom","Mag",13,"2018",13,8,15
2018-05-13 08:30:00,"2018-05-13","08:30:00",8.5,7,"S","F23",148,4,2.4,38.4,5.6,19.6,8.8,0.4,79.2,68.8,"Dom","Mag",13,"2018",13,8,30
2018-05-13 08:45:00,"2018-05-13","08:45:00",8.75,7,"S","F23",136.4,4,2.4,35.6,4.8,21.6,8,0.4,76.8,59.6,"Dom","Mag",13,"2018",13,8,45
2018-05-13 09:00:00,"2018-05-13","09:00:00",9,7,"S","F23",135.2,4.4,2.4,37.6,6,20,8,0,78.4,56.8,"Dom","Mag",13,"2018",13,9,0
2018-05-13 09:15:00,"2018-05-13","09:15:00",9.25,7,"S","F23",133.6,4,2.4,38,5.2,16.4,8.4,0.4,74.8,58.8,"Dom","Mag",13,"2018",13,9,15
2018-05-13 09:30:00,"2018-05-13","09:30:00",9.5,7,"S","F23",126.4,4,2,35.6,4.8,18,7.6,0.4,72.4,54,"Dom","Mag",13,"2018",13,9,30
2018-05-13 09:45:00,"2018-05-13","09:45:00",9.75,7,"S","F23",134.4,4.4,2.4,38.8,5.6,20.4,8.4,0.8,80.8,53.6,"Dom","Mag",13,"2018",13,9,45
2018-05-13 10:00:00,"2018-05-13","10:00:00",10,7,"S","F23",132.8,4,2.4,36.4,4.8,20.8,8,0,76.4,56.4,"Dom","Mag",13,"2018",13,10,0
2018-05-13 10:15:00,"2018-05-13","10:15:00",10.25,7,"S","F23",133.6,4,2.4,36.8,6,17.2,8,0.4,74.8,58.8,"Dom","Mag",13,"2018",13,10,15
2018-05-13 10:30:00,"2018-05-13","10:30:00",10.5,7,"S","F23",136.4,4,2.4,38,5.2,18.8,8,0.4,76.8,59.6,"Dom","Mag",13,"2018",13,10,30
2018-05-13 10:45:00,"2018-05-13","10:45:00",10.75,7,"S","F23",133.6,4.4,2.4,36.4,5.2,18.8,8,0.4,75.6,58,"Dom","Mag",13,"2018",13,10,45
2018-05-13 11:00:00,"2018-05-13","11:00:00",11,7,"S","F23",134.8,4,2.4,38.4,5.2,19.2,8.4,0,77.6,57.2,"Dom","Mag",13,"2018",13,11,0
2018-05-13 11:15:00,"2018-05-13","11:15:00",11.25,7,"S","F23",137.2,4,2.4,36.8,5.2,22.8,8.4,0.4,80,57.2,"Dom","Mag",13,"2018",13,11,15
2018-05-13 11:30:00,"2018-05-13","11:30:00",11.5,7,"S","F23",136.8,4.4,2.4,38.4,5.6,20.4,8,0.4,79.6,57.2,"Dom","Mag",13,"2018",13,11,30
2018-05-13 11:45:00,"2018-05-13","11:45:00",11.75,7,"S","F23",128.8,4,2.4,36,4.8,16,8,0.8,72,56.8,"Dom","Mag",13,"2018",13,11,45
2018-05-13 12:00:00,"2018-05-13","12:00:00",12,7,"S","F23",134.4,4,2.4,37.2,6,17.6,8,0,75.2,59.2,"Dom","Mag",13,"2018",13,12,0
2018-05-13 12:15:00,"2018-05-13","12:15:00",12.25,7,"S","F23",133.6,4,2.4,38,5.2,18.8,8.4,0.4,77.2,56.4,"Dom","Mag",13,"2018",13,12,15
2018-05-13 12:30:00,"2018-05-13","12:30:00",12.5,7,"S","F23",140.8,4.4,2.4,38.8,5.2,23.2,7.6,0.4,82,58.8,"Dom","Mag",13,"2018",13,12,30
2018-05-13 12:45:00,"2018-05-13","12:45:00",12.75,7,"S","F23",133.6,4,2.4,37.2,5.6,20.4,8,0.4,78,55.6,"Dom","Mag",13,"2018",13,12,45
2018-05-13 13:00:00,"2018-05-13","13:00:00",13,7,"S","F23",135.2,4,2.4,40.4,5.6,18.4,8.4,0,79.2,56,"Dom","Mag",13,"2018",13,13,0
2018-05-13 13:15:00,"2018-05-13","13:15:00",13.25,7,"S","F23",136.8,4,2.4,39.2,5.2,19.2,8,0.4,78.4,58.4,"Dom","Mag",13,"2018",13,13,15
2018-05-13 13:30:00,"2018-05-13","13:30:00",13.5,7,"S","F23",137.2,4.4,2,37.2,5.6,20,8.4,0.4,78,59.2,"Dom","Mag",13,"2018",13,13,30
2018-05-13 13:45:00,"2018-05-13","13:45:00",13.75,7,"S","F23",134,4,2.4,38,4.8,20.4,8,0.4,78,56,"Dom","Mag",13,"2018",13,13,45
2018-05-13 14:00:00,"2018-05-13","14:00:00",14,7,"S","F23",143.6,4,2.4,39.2,5.6,20.8,8,0.4,80.4,63.2,"Dom","Mag",13,"2018",13,14,0
2018-05-13 14:15:00,"2018-05-13","14:15:00",14.25,7,"S","F23",142.4,4.4,2.4,38.8,5.2,19.2,8,0.4,78.4,64,"Dom","Mag",13,"2018",13,14,15
2018-05-13 14:30:00,"2018-05-13","14:30:00",14.5,7,"S","F23",140,4,2.4,36.4,4.4,18.8,8,0.4,74.4,65.6,"Dom","Mag",13,"2018",13,14,30
2018-05-13 14:45:00,"2018-05-13","14:45:00",14.75,7,"S","F23",146,4,2.4,39.2,6,18.4,8,0.4,78.4,67.6,"Dom","Mag",13,"2018",13,14,45
2018-05-13 15:00:00,"2018-05-13","15:00:00",15,7,"S","F23",143.2,4,2.4,36.4,4.8,20.8,8.4,0,76.8,66.4,"Dom","Mag",13,"2018",13,15,0
2018-05-13 15:15:00,"2018-05-13","15:15:00",15.25,7,"S","F23",140.4,4.4,2.4,36.8,4.8,23.6,8,0.4,80.4,60,"Dom","Mag",13,"2018",13,15,15
2018-05-13 15:30:00,"2018-05-13","15:30:00",15.5,7,"S","F23",134,4,2.4,37.6,6,18.4,8,0.4,76.8,57.2,"Dom","Mag",13,"2018",13,15,30
2018-05-13 15:45:00,"2018-05-13","15:45:00",15.75,7,"S","F23",137.6,4,2.4,36.4,5.2,18,8,0.4,74.4,63.2,"Dom","Mag",13,"2018",13,15,45
2018-05-13 16:00:00,"2018-05-13","16:00:00",16,7,"S","F23",139.6,4.4,2.4,37.6,5.2,18.8,8,0.4,76.8,62.8,"Dom","Mag",13,"2018",13,16,0
2018-05-13 16:15:00,"2018-05-13","16:15:00",16.25,7,"S","F23",140.4,4,2.4,36.8,4.8,20.8,7.6,0.4,76.8,63.6,"Dom","Mag",13,"2018",13,16,15
2018-05-13 16:30:00,"2018-05-13","16:30:00",16.5,7,"S","F23",141.6,4,2.4,36.4,4.4,20.8,8,0.4,76.4,65.2,"Dom","Mag",13,"2018",13,16,30
2018-05-13 16:45:00,"2018-05-13","16:45:00",16.75,7,"S","F23",138.4,4,2.4,38,5.2,18,7.6,0,75.2,63.2,"Dom","Mag",13,"2018",13,16,45
2018-05-13 17:00:00,"2018-05-13","17:00:00",17,7,"S","F23",129.2,4,2.4,36.4,4.4,19.2,8,0.4,74.8,54.4,"Dom","Mag",13,"2018",13,17,0
2018-05-13 17:15:00,"2018-05-13","17:15:00",17.25,7,"S","F23",142,4.4,2.4,38.4,5.6,19.2,8,0.4,78.4,63.6,"Dom","Mag",13,"2018",13,17,15
2018-05-13 17:30:00,"2018-05-13","17:30:00",17.5,7,"S","F23",140,4,2.4,36.8,4.8,20,7.6,0.4,76,64,"Dom","Mag",13,"2018",13,17,30
2018-05-13 17:45:00,"2018-05-13","17:45:00",17.75,7,"S","F23",147.2,4,2.4,37.6,4.8,20,8.4,0.4,77.6,69.6,"Dom","Mag",13,"2018",13,17,45
2018-05-13 18:00:00,"2018-05-13","18:00:00",18,7,"S","F23",142.8,4,2.4,36.8,5.6,18.8,8,0.4,76,66.8,"Dom","Mag",13,"2018",13,18,0
2018-05-13 18:15:00,"2018-05-13","18:15:00",18.25,7,"S","F23",137.2,4,2,37.2,4.4,17.6,8,0.4,73.6,63.6,"Dom","Mag",13,"2018",13,18,15
2018-05-13 18:30:00,"2018-05-13","18:30:00",18.5,7,"S","F23",140.4,4.4,2.8,36.4,6,16.8,8,0.4,74.8,65.6,"Dom","Mag",13,"2018",13,18,30
2018-05-13 18:45:00,"2018-05-13","18:45:00",18.75,7,"S","F23",138.4,4,2.4,36.4,4.4,20.8,8,0,76,62.4,"Dom","Mag",13,"2018",13,18,45
2018-05-13 19:00:00,"2018-05-13","19:00:00",19,7,"S","F23",134,4,2,36,4.8,20.8,7.6,0.4,75.6,58.4,"Dom","Mag",13,"2018",13,19,0
2018-05-13 19:15:00,"2018-05-13","19:15:00",19.25,7,"S","F23",141.6,4,2.4,38,5.2,18,8,0.4,76,65.6,"Dom","Mag",13,"2018",13,19,15
2018-05-13 19:30:00,"2018-05-13","19:30:00",19.5,7,"S","F23",140.4,4.4,2.4,35.2,4.8,20,7.6,0.4,74.8,65.6,"Dom","Mag",13,"2018",13,19,30
2018-05-13 19:45:00,"2018-05-13","19:45:00",19.75,7,"S","F23",132.4,4,2.4,36.4,5.2,16.8,7.6,0.4,72.8,59.6,"Dom","Mag",13,"2018",13,19,45
2018-05-13 20:00:00,"2018-05-13","20:00:00",20,7,"S","F23",132.8,4,2.4,38.4,4.8,18.4,8.4,0.4,76.8,56,"Dom","Mag",13,"2018",13,20,0
2018-05-13 20:15:00,"2018-05-13","20:15:00",20.25,7,"S","F23",130.8,4,2.4,35.6,4.4,20.4,8.4,0.4,75.6,55.2,"Dom","Mag",13,"2018",13,20,15
2018-05-13 20:30:00,"2018-05-13","20:30:00",20.5,7,"S","F23",139.2,4.4,2.4,36.4,5.6,19.2,7.6,0,75.6,63.6,"Dom","Mag",13,"2018",13,20,30
2018-05-13 20:45:00,"2018-05-13","20:45:00",20.75,7,"S","F23",144.4,4,2.4,38.4,5.2,16.8,8,0.4,75.2,69.2,"Dom","Mag",13,"2018",13,20,45
2018-05-13 21:00:00,"2018-05-13","21:00:00",21,7,"S","F23",142,4,2.4,35.2,4.4,16.4,8,0.4,70.8,71.2,"Dom","Mag",13,"2018",13,21,0
2018-05-13 21:15:00,"2018-05-13","21:15:00",21.25,7,"S","F23",149.6,4,2.4,36.4,4.8,18,8.4,0.4,74.4,75.2,"Dom","Mag",13,"2018",13,21,15
2018-05-13 21:30:00,"2018-05-13","21:30:00",21.5,7,"S","F23",152.4,4.4,2.4,38,5.6,20.8,8.8,0.4,80.4,72,"Dom","Mag",13,"2018",13,21,30
2018-05-13 21:45:00,"2018-05-13","21:45:00",21.75,7,"S","F23",150,4,2.4,36,5.6,18.8,8.8,0.4,76,74,"Dom","Mag",13,"2018",13,21,45
2018-05-13 22:00:00,"2018-05-13","22:00:00",22,7,"S","F23",150.4,4,2.4,36.4,4.4,17.6,8.8,0.4,74,76.4,"Dom","Mag",13,"2018",13,22,0
2018-05-13 22:15:00,"2018-05-13","22:15:00",22.25,7,"S","F23",150,4,2.4,37.2,5.2,20,8.8,0.4,78,72,"Dom","Mag",13,"2018",13,22,15
2018-05-13 22:30:00,"2018-05-13","22:30:00",22.5,7,"S","F23",145.6,4,2.4,36.8,4.4,17.2,8.8,0,73.6,72,"Dom","Mag",13,"2018",13,22,30
2018-05-13 22:45:00,"2018-05-13","22:45:00",22.75,7,"S","F23",149.2,4,2.4,36.4,5.6,19.2,9.2,0.4,77.2,72,"Dom","Mag",13,"2018",13,22,45
2018-05-13 23:00:00,"2018-05-13","23:00:00",23,7,"S","F23",151.2,4.4,2.4,37.2,5.2,18.8,8.8,0.4,77.2,74,"Dom","Mag",13,"2018",13,23,0
2018-05-13 23:15:00,"2018-05-13","23:15:00",23.25,7,"S","F23",145.6,4,2.4,37.2,4.8,17.6,8.8,0.4,75.2,70.4,"Dom","Mag",13,"2018",13,23,15
2018-05-13 23:30:00,"2018-05-13","23:30:00",23.5,7,"S","F23",143.6,4,2.4,36.8,5.2,18.8,8.4,0.4,76,67.6,"Dom","Mag",13,"2018",13,23,30
2018-05-13 23:45:00,"2018-05-13","23:45:00",23.75,7,"S","F23",141.6,4,2.4,36.4,5.6,15.6,9.2,0.4,73.6,68,"Dom","Mag",13,"2018",13,23,45
